kepid,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,exoplanet
9604563,0,0,0,0,1.001916708,6.4e-06,-6.4e-06,132.47033000000002,0.00521,-0.00521,0.07400000000000001,0.402,-0.07400000000000001,1.256,0.188,-0.188,70.9,10.2,-10.2,0.62,0.1,-0.05,1545.0,1352.47,741.15,-323.45,8.3,1.0,5521.0,165.0,-148.0,4.613,0.037000000000000005,-0.112,0.7340000000000001,0.127,-0.058,297.69662,46.264679,14.985,0
9521317,0,0,0,0,188.881049,0.00116,-0.00116,280.06822,0.00328,-0.00328,0.504,0.452,-0.299,1.49,0.124,-0.124,326.0,30.6,-30.6,1.86,0.41,-0.19,330.0,2.79,1.83,-0.82,12.9,1.0,6077.0,163.0,-199.0,4.471,0.052000000000000005,-0.157,0.999,0.22,-0.102,289.67508,46.131882,12.85,1
9469494,0,0,0,0,275.5603,0.0179,-0.0179,237.0977,0.0409,-0.0409,0.018000000000000002,0.429,-0.018000000000000002,15.09,1.6,-1.6,89.4,9.3,-9.3,2.33,0.53,-1.32,437.0,8.6,6.29,-7.18,11.5,1.0,5989.0,213.0,-192.0,3.764,0.568,-0.142,2.467,0.5589999999999999,-1.396,293.68533,46.095737,11.663,0
9390228,0,0,0,0,22.6432436,0.000129,-0.000129,153.44607,0.00394,-0.00394,0.136,0.393,-0.136,0.8059999999999999,0.191,-0.191,550.0,99.2,-99.2,2.12,0.65,-0.22,624.0,35.77,32.26,-10.25,8.2,1.0,5880.0,159.0,-177.0,4.516,0.05,-0.2,0.8909999999999999,0.274,-0.091,284.67227,45.97382,15.581,1
9278575,0,0,0,0,502.25648,0.042,-0.042,162.5842,0.076,-0.076,0.05,0.403,-0.05,14.84,1.7,-1.7,153.0,24.3,-24.3,1.03,0.22,-0.15,215.0,0.51,0.33,-0.18,8.1,1.0,5637.0,169.0,-152.0,4.46,0.135,-0.165,0.833,0.18,-0.12,290.89395,45.71664000000001,13.339,0
9227215,0,0,0,0,242.0367,0.0162,-0.0162,181.746,0.0546,-0.0546,0.568,0.012,-0.489,11.01,1.4,-1.4,333.0,45.5,-45.5,2.11,0.64,-0.35,323.0,2.57,2.4,-1.01,8.9,1.0,6086.0,193.0,-214.0,4.36,0.108,-0.201,1.116,0.34,-0.183,295.22937,45.624889,15.055,0
9210820,0,0,0,0,377.67241,0.0195,-0.0195,221.098,0.0374,-0.0374,0.107,0.341,-0.107,15.82,1.4,-1.4,515.0,59.3,-59.3,1.37,0.11,-0.11,187.0,0.29,0.08,-0.07,10.2,1.0,5031.0,135.0,-150.0,4.644,0.06,-0.035,0.615,0.048,-0.048,288.43912,45.68721,15.18,0
9099607,0,0,0,0,4.6318914000000015,0.000115,-0.000115,133.7073,0.0222,-0.0222,0.395,0.076,-0.395,3.88,0.588,-0.588,50.9,6.7,-6.7,0.64,0.19,-0.06,1060.0,297.79,248.69,-82.68,9.2,1.0,5926.0,142.0,-177.0,4.532,0.036000000000000004,-0.204,0.887,0.259,-0.086,295.50128,45.433979,14.272,0
9087580,0,0,0,0,0.770658979,5.29e-06,-5.29e-06,131.83206,0.00584,-0.00584,0.444,0.027000000000000003,-0.444,1.401,0.194,-0.194,83.5,10.6,-10.6,0.68,0.08,-0.05,1548.0,1348.87,542.13,-321.74,11.7,1.0,5058.0,151.0,-136.0,4.61,0.03,-0.075,0.7390000000000001,0.086,-0.058,291.37222,45.468102,15.132,1
9084569,0,0,0,0,395.13138,0.0202,-0.0202,162.7395,0.0331,-0.0331,0.45,0.045,-0.429,21.291,0.916,-0.916,126.0,9.8,-9.8,0.97,0.12,-0.1,208.0,0.44,0.2,-0.13,14.4,2.0,5060.0,192.0,-174.0,4.493,0.08,-0.08800000000000001,0.8690000000000001,0.1,-0.091,290.19992,45.419998,12.642,0
9043947,0,0,0,0,1.04347858,1.07e-05,-1.07e-05,131.8424,0.00913,-0.00913,0.4970000000000001,0.0,-0.471,2.012,0.306,-0.306,22.5,3.4,-3.4,1.09,0.2,-0.39,2688.0,12313.82,7298.71,-7905.69,8.6,1.0,6014.0,200.0,-182.0,3.843,0.3,-0.1,2.246,0.409,-0.8170000000000001,298.25204,45.396641,13.292,0
8880317,0,0,0,0,382.5891,0.11,-0.11,372.8314,0.0888,-0.0888,0.042,0.416,-0.042,11.7,10.4,-10.4,298.0,36.7,-36.7,2.15,0.65,-0.43,305.0,2.05,1.81,-0.91,10.5,1.0,6337.0,176.0,-220.0,4.261,0.175,-0.175,1.239,0.371,-0.247,289.9219700000001,45.10392,13.678,0
8873450,0,0,0,0,24.2783801,0.000359,-0.000359,154.51325,0.00972,-0.00972,0.7170000000000001,0.229,-0.485,4.564,0.258,-0.258,714.0,60.5,-60.5,2.03,0.08,-0.17,432.0,8.27,1.81,-2.11,13.6,6.0,4450.0,132.0,-132.0,4.583,0.056,-0.02,0.7070000000000001,0.029,-0.059,286.7485700000001,45.158741,14.164,1
8702537,0,0,0,0,7.4751841,0.000227,-0.000227,137.1908,0.0298,-0.0298,0.309,0.145,-0.309,5.166,0.532,-0.532,28.1,3.6,-3.6,0.85,0.2,-0.27,1168.0,439.51,318.13,-252.81,9.2,1.0,5616.0,184.0,-127.0,3.98,0.336,-0.14400000000000002,1.602,0.37,-0.509,296.5477,44.898041,13.075,0
8677057,0,0,0,0,0.694611128,3.74e-06,-3.74e-06,131.93244,0.00414,-0.00414,0.17600000000000002,0.28300000000000003,-0.17600000000000002,1.115,0.152,-0.152,98.8,13.7,-13.7,0.64,0.06,-0.04,1415.0,945.45,318.96,-218.14,9.3,1.0,4612.0,124.0,-138.0,4.646,0.024,-0.052000000000000005,0.662,0.064,-0.045,286.31052,44.838188,15.7,1
8555967,0,0,0,0,347.97611,0.0127,-0.0127,169.433,0.0305,-0.0305,0.057,0.383,-0.057,16.77,1.1,-1.1,341.0,34.9,-34.9,1.62,0.49,-0.15,253.0,0.97,0.87,-0.27,11.9,1.0,5995.0,163.0,-181.0,4.5360000000000005,0.038,-0.2,0.878,0.266,-0.083,290.3031,44.678089,14.648,0
8540376,0,0,0,0,10.692115,0.00331,-0.00331,141.116,0.433,-0.433,0.7340000000000001,0.221,-0.507,4.657,0.44,-0.44,408.0,51.2,-51.2,2.71,0.82,-0.45,1008.0,244.47,214.97,-98.88,9.4,1.0,6474.0,159.0,-250.0,4.311,0.108,-0.201,1.242,0.38,-0.205,282.37753,44.694592,14.294,1
8489260,0,0,0,0,130.235324,0.00303,-0.00303,218.2719,0.0201,-0.0201,0.075,0.387,-0.075,5.678,0.534,-0.534,750.0,91.4,-91.4,2.44,0.68,-0.23,332.0,2.86,2.38,-0.8,9.7,1.0,5616.0,166.0,-183.0,4.529,0.036000000000000004,-0.192,0.903,0.251,-0.084,289.57452,44.519939,15.991,0
8488381,0,0,0,0,4.7368156,0.000147,-0.000147,131.7876,0.0256,-0.0256,0.218,0.285,-0.218,2.84,1.0,-1.0,35.3,12.6,-12.6,0.6,0.2,-0.06,1137.0,395.05,377.3,-120.72,6.9,1.0,6088.0,165.0,-201.0,4.456,0.056,-0.224,1.011,0.329,-0.11,289.20331,44.505138,13.922,0
8391983,0,0,0,0,0.70965042,3.55e-05,-3.55e-05,131.97695,0.0056700000000000006,-0.0056700000000000006,0.145,0.32299999999999995,-0.145,1.318,0.205,-0.205,223.0,31.0,-31.0,1.49,0.4,-0.27,2036.0,4086.46,3316.23,-1646.68,9.4,1.0,5618.0,169.0,-169.0,4.373,0.153,-0.187,1.002,0.269,-0.179,299.77228,44.363022,15.444,0
8364232,0,0,0,0,65.415183,0.00127,-0.00127,140.2325,0.0164,-0.0164,0.377,0.08199999999999999,-0.377,4.224,0.561,-0.561,417.0,56.7,-56.7,1.31,0.08,-0.12,295.0,1.79,0.49,-0.47,8.9,1.0,4348.0,130.0,-130.0,4.62,0.049,-0.021,0.6459999999999999,0.041,-0.056,291.31281,44.38192,15.559,0
8308516,0,0,0,0,623.7077400000002,0.0116,-0.0116,303.3588,0.0125,-0.0125,0.003,0.456,-0.003,6.688,0.488,-0.488,251.0,27.7,-27.7,1.81,0.48,-0.26,258.0,1.05,0.8,-0.37,10.2,2.0,6626.0,158.0,-217.0,4.347,0.112,-0.182,1.132,0.298,-0.161,294.9525799999999,44.207909,13.379,0
8297017,0,0,0,0,128.208643,0.00198,-0.00198,230.1943,0.0108,-0.0108,0.8109999999999999,0.163,-0.5660000000000001,2.745,0.509,-0.509,212.0,30.7,-30.7,6.15,0.65,-2.44,792.0,93.05,35.71,-64.05,8.9,2.0,7128.0,224.0,-274.0,3.52,0.35200000000000004,-0.08800000000000001,3.811,0.403,-1.51,290.80057,44.270512,11.036,0
8263187,0,0,0,0,36.566324,0.00114,-0.00114,141.4473,0.0313,-0.0313,0.018000000000000002,0.413,-0.018000000000000002,4.832,0.488,-0.488,2940.0,425.0,-425.0,15.41,5.92,-11.0,828.0,110.92,136.29,-103.02,8.1,1.0,5294.0,204.0,-186.0,3.599,0.944,-0.295,2.884,1.108,-2.057,300.63809,44.156269,17.195,0
8242769,0,0,0,0,21.9711574,0.000604,-0.000604,137.6914,0.0214,-0.0214,0.119,0.328,-0.118,5.012,0.805,-0.805,178.0,25.9,-25.9,1.32,0.39,-0.17,649.0,41.86,37.75,-14.55,7.8,2.0,5763.0,182.0,-222.0,4.436,0.084,-0.196,0.997,0.295,-0.126,295.06631,44.162449,15.57,0
8222395,0,0,0,0,1.93188768,1.04e-05,-1.04e-05,133.1676,0.00478,-0.00478,0.256,0.209,-0.256,1.087,0.17800000000000002,-0.17800000000000002,37.8,5.9,-5.9,0.57,0.16,-0.06,1427.0,977.65,808.79,-272.06,8.8,1.0,5896.0,132.0,-176.0,4.516,0.05,-0.2,0.914,0.268,-0.08900000000000001,287.37039,44.187988,13.5,0
8182107,0,0,0,0,92.552007,0.00131,-0.00131,221.5872,0.0103,-0.0103,0.513,0.003,-0.484,2.135,0.424,-0.424,283.0,49.0,-49.0,2.1,0.6,-0.4,440.0,8.87,7.4,-3.78,7.3,1.0,5808.0,156.0,-191.0,4.306,0.136,-0.187,1.22,0.34700000000000003,-0.232,297.0672,44.0676,14.452,0
8110757,0,1,0,0,0.5180602089999999,3.75e-06,-3.75e-06,131.9425,0.01,-0.01,1.262,0.964,-0.018000000000000002,1.8062,0.0203,-0.0203,2260.0,20.2,-20.2,61.49,39.0,-39.0,2921.0,17224.79,36246.56,-15191.5,140.6,1.0,5405.0,208.0,-170.0,3.853,0.77,-0.33,1.7719999999999998,1.123,-1.123,296.18478,43.980751,14.463,0
8107150,0,0,0,0,5.2449156,0.000133,-0.000133,136.0365,0.0212,-0.0212,0.019,0.4320000000000001,-0.018000000000000002,8.367,0.5870000000000001,-0.5870000000000001,35.5,3.5,-3.5,0.52,0.14,-0.06,1015.0,251.14,189.47,-74.04,11.7,1.0,5823.0,140.0,-158.0,4.4860000000000015,0.078,-0.182,0.878,0.231,-0.099,295.0809,43.953239,13.695,0
7954278,0,0,0,0,0.306702491,7.19e-07,-7.19e-07,131.51216000000002,0.00207,-0.00207,0.173,0.28300000000000003,-0.173,0.9074,0.0589,-0.0589,139.0,7.7,-7.7,0.93,0.13,-0.12,2318.0,6868.33,3494.56,-2311.57,21.9,1.0,5310.0,202.0,-184.0,4.512,0.095,-0.085,0.7859999999999999,0.11,-0.099,289.82599,43.725231,15.229,0
7834712,0,0,0,0,66.119119,0.00104,-0.00104,145.2356,0.0144,-0.0144,0.256,0.203,-0.256,3.0860000000000003,0.318,-0.318,862.0,101.0,-101.0,3.0,0.85,-0.34,452.0,9.89,8.46,-3.14,9.8,1.0,5828.0,182.0,-203.0,4.462,0.05,-0.2,1.028,0.289,-0.116,295.79788,43.570389,15.978,1
7778664,0,0,0,0,5.0263815,0.000151,-0.000151,135.5595,0.0229,-0.0229,0.185,0.279,-0.185,4.384,0.682,-0.682,77.2,11.1,-11.1,0.84,0.23,-0.12,1065.0,305.12,241.26,-107.21,8.5,1.0,5783.0,155.0,-172.0,4.418,0.12,-0.18,0.962,0.259,-0.139,299.14664,43.459831,14.877,0
7747103,0,0,0,0,399.37587,0.0688,-0.0688,300.0792,0.09300000000000001,-0.09300000000000001,0.556,0.009000000000000001,-0.502,21.25,5.0,-5.0,552.0,71.9,-71.9,3.93,1.05,-1.4,326.0,2.66,2.19,-1.72,11.9,1.0,6098.0,195.0,-238.0,4.069,0.322,-0.161,1.618,0.431,-0.575,289.7308,43.497368,13.281,0
7671950,0,0,0,0,10.5994606,0.000228,-0.000228,134.8329,0.0202,-0.0202,0.6709999999999999,0.29600000000000004,-0.453,9.484,0.403,-0.403,129.0,12.9,-12.9,1.28,0.4,-0.14,896.0,152.67,144.22,-50.97,11.2,1.0,6194.0,193.0,-258.0,4.445,0.054000000000000006,-0.202,1.069,0.333,-0.119,287.81284,43.362549,15.284,0
7613620,0,0,0,0,0.619023176,4.78e-06,-4.78e-06,131.92817,0.00617,-0.00617,0.387,0.078,-0.387,1.496,0.246,-0.246,77.9,12.6,-12.6,0.79,0.17,-0.07,1885.0,2985.06,2099.65,-766.79,8.9,1.0,5395.0,180.0,-164.0,4.5360000000000005,0.028,-0.161,0.8909999999999999,0.198,-0.07400000000000001,293.67114,43.217609,15.775,0
7601665,0,0,0,0,3.11141514,4.9700000000000015e-05,-4.9700000000000015e-05,132.4992,0.0129,-0.0129,0.46,0.499,-0.256,3.074,0.523,-0.523,28.4,4.3,-4.3,0.7,0.22,-0.12,1530.0,1296.58,1164.25,-515.49,8.3,1.0,6450.0,144.0,-208.0,4.297,0.108,-0.201,1.273,0.405,-0.218,289.88666,43.233879,13.396,0
7367164,0,0,0,0,3.76565247,3.03e-05,-3.03e-05,132.52476,0.00678,-0.00678,0.535,0.4370000000000001,-0.32299999999999995,1.557,0.233,-0.233,92.4,12.2,-12.2,0.87,0.23,-0.08,1108.0,356.3,269.19,-90.57,9.1,1.0,5815.0,140.0,-157.0,4.54,0.044,-0.17600000000000002,0.877,0.231,-0.077,293.13828,42.965141,14.688,1
7366501,0,0,0,0,7.3812343999999985,0.000109,-0.000109,137.5646,0.0103,-0.0103,0.687,0.29,-0.459,2.802,0.32,-0.32,105.0,14.4,-14.4,1.0,0.3,-0.1,944.0,187.24,164.03,-54.41,8.6,1.0,6072.0,163.0,-199.0,4.51,0.05,-0.2,0.923,0.276,-0.092,292.9475700000001,42.904308,15.050999999999998,0
7300182,0,0,0,0,172.820248,0.0051,-0.0051,302.0399,0.0181,-0.0181,0.249,0.219,-0.249,7.343,0.665,-0.665,549.0,62.2,-62.2,2.22,0.65,-0.22,338.0,3.08,2.66,-0.89,10.6,1.0,6174.0,169.0,-206.0,4.499,0.05,-0.2,0.939,0.276,-0.092,296.78555,42.880291,14.321,0
7287028,0,0,0,0,3.6092231,0.000554,-0.000554,132.463,0.188,-0.188,0.364,0.203,-0.364,2.8,10.3,-10.3,52.4,10.3,-10.3,0.68,0.21,-0.07,1192.0,477.0,437.64,-138.07,4.4,1.0,6032.0,162.0,-180.0,4.508,0.05,-0.212,0.929,0.29100000000000004,-0.097,293.35861,42.80666,13.534,0
7134626,0,0,0,0,2.52443998,2.09e-05,-2.09e-05,133.77012,0.00716,-0.00716,0.232,0.221,-0.232,2.369,0.198,-0.198,45.8,5.0,-5.0,1.53,0.28,-0.53,2145.0,4998.98,2807.79,-3063.75,10.6,1.0,6461.0,176.0,-176.0,3.846,0.3,-0.1,2.225,0.41,-0.762,296.40149,42.651058,13.063,0
6952971,0,0,0,0,309.89103,0.0163,-0.0163,259.0588,0.0403,-0.0403,0.569,0.001,-0.482,16.4,1.5,-1.5,321.0,36.9,-36.9,2.15,0.73,-0.24,314.0,2.3,2.21,-0.72,10.7,1.0,6450.0,153.0,-211.0,4.386,0.065,-0.208,1.155,0.389,-0.13,293.17212,42.483238,14.706,0
6891124,0,0,0,0,3.52364689,4.35e-05,-4.35e-05,134.1864,0.0103,-0.0103,0.004,0.457,-0.004,3.439,0.31,-0.31,74.2,10.3,-10.3,0.94,0.31,-0.11,1330.0,739.8,726.26,-231.84,8.5,1.0,6269.0,174.0,-218.0,4.412,0.07,-0.21,1.085,0.361,-0.12,298.72821,42.372631,14.46,0
6887030,0,0,0,0,5.44085762,4.88e-05,-4.88e-05,134.29408,0.00678,-0.00678,0.735,0.244,-0.494,2.119,0.234,-0.234,138.0,17.4,-17.4,0.97,0.19,-0.09,892.0,149.44,93.51,-37.7,9.3,1.0,5519.0,165.0,-149.0,4.59,0.043,-0.128,0.762,0.154,-0.066,297.8728,42.303291,14.81,1
6863158,0,0,0,0,1.99469354,4.99e-05,-4.99e-05,131.5639,0.0185,-0.0185,0.643,0.33,-0.422,5.2970000000000015,0.552,-0.552,75.1,10.2,-10.2,0.46,0.02,-0.03,758.0,78.2,14.19,-14.82,8.9,1.0,3799.0,68.0,-68.0,4.738,0.036000000000000004,-0.021,0.51,0.025,-0.034,291.85205,42.343361,15.845999999999998,0
6790592,0,0,0,0,106.18732,0.0317,-0.0317,180.796,0.172,-0.172,0.027000000000000003,0.429,-0.027000000000000003,10.29,2.6,-2.6,266.0,32.7,-32.7,231.85,13.9,-41.8,2660.0,11829.18,3460.56,-4608.56,8.6,1.0,3287.0,117.0,-78.0,0.114,0.208,-0.052000000000000005,152.969,9.192,-27.576,295.43973,42.209061,10.028,0
6531617,0,0,0,0,433.22046100000006,0.00508,-0.00508,271.04277,0.00977,-0.00977,0.17800000000000002,0.281,-0.17800000000000002,2.725,0.49,-0.49,725.0,94.1,-94.1,2.07,0.33,-0.25,203.0,0.4,0.2,-0.13,9.5,1.0,5232.0,156.0,-156.0,4.519,0.096,-0.168,0.777,0.126,-0.094,294.62714,41.933182,14.546,0
6451368,0,0,0,0,5.3360574,0.00014199999999999998,-0.00014199999999999998,132.605,0.0203,-0.0203,0.006,0.462,-0.006,3.877,0.737,-0.737,54.7,9.9,-9.9,1.52,0.31,-0.47,1667.0,1823.9,1091.05,-1051.66,7.0,1.0,6742.0,163.0,-204.0,3.925,0.273,-0.117,2.032,0.417,-0.626,294.48404,41.869171,12.691,0
6356400,0,0,0,0,541.92452,0.0193,-0.0193,326.8745,0.024,-0.024,0.95,0.026,-0.654,21.4,1.7,-1.7,1500.0,97.1,-97.1,3.15,0.23,-0.29,144.0,0.1,0.03,-0.02,18.1,1.0,4378.0,131.0,-131.0,4.64,0.052000000000000005,-0.024,0.614,0.045,-0.056,289.2877200000001,41.799938,15.671,0
6278670,0,0,0,0,89.945828,0.00172,-0.00172,133.5634,0.0169,-0.0169,0.171,0.29,-0.171,2.286,0.539,-0.539,336.0,71.2,-71.2,3.46,2.21,-2.21,509.0,15.86,32.13,-14.02,6.6,2.0,5115.0,153.0,-138.0,3.819,0.7909999999999999,-0.339,1.924,1.231,-1.231,289.72791,41.612289,13.64,0
6277410,0,0,0,0,6.32589574,6.03e-05,-6.03e-05,133.27081,0.00688,-0.00688,0.181,0.279,-0.181,1.383,0.267,-0.267,193.0,27.5,-27.5,1.14,0.31,-0.1,901.0,156.27,126.86,-39.45,8.8,1.0,5749.0,155.0,-155.0,4.5680000000000005,0.033,-0.187,0.818,0.226,-0.071,289.33551,41.683449,15.421,1
6231721,0,0,0,0,2.69339974,2.95e-05,-2.95e-05,131.9006,0.0104,-0.0104,0.279,0.18600000000000005,-0.279,1.936,0.257,-0.257,148.0,22.0,-22.0,1.04,0.19,-0.11,1151.0,415.96,248.77,-117.07,8.7,1.0,5355.0,175.0,-159.0,4.511,0.057,-0.133,0.863,0.16,-0.086,298.6860700000001,41.521069,15.673,0
6124137,0,0,0,0,227.83457,0.013999999999999999,-0.013999999999999999,238.7643,0.0454,-0.0454,0.56,0.404,-0.34700000000000003,21.59,1.9,-1.9,155.0,15.6,-15.6,2.83,0.45,-0.83,449.0,9.59,3.97,-5.06,13.1,1.0,6004.0,80.0,-80.0,3.814,0.224,-0.096,2.193,0.34700000000000003,-0.644,292.0105,41.467098,13.845,0
6106046,0,0,0,0,8.507351199999999,9.77e-05,-9.77e-05,135.8115,0.0116,-0.0116,0.223,0.237,-0.223,2.266,0.26,-0.26,210.0,28.6,-28.6,1.38,0.43,-0.14,891.0,148.86,140.34,-45.0,8.9,1.0,5914.0,184.0,-205.0,4.4830000000000005,0.054000000000000006,-0.21600000000000005,0.955,0.297,-0.099,285.23715,41.497532,15.33,1
6043538,0,0,0,0,6.2253374,7.609999999999999e-05,-7.609999999999999e-05,133.0882,0.0105,-0.0105,0.6920000000000001,0.264,-0.479,4.388,0.304,-0.304,109.0,10.9,-10.9,1.92,0.28,-0.43,1378.0,851.73,333.76,-363.24,11.8,1.0,6263.0,82.0,-75.0,4.024,0.196,-0.084,1.726,0.258,-0.387,292.1805700000001,41.31554000000001,14.918,1
5894182,0,0,0,0,494.485085,0.00489,-0.00489,527.7094099999998,0.00545,-0.00545,0.017,0.415,-0.016,3.905,0.238,-0.238,385.0,32.2,-32.2,5.03,0.95,-1.76,379.0,4.88,2.79,-3.06,13.9,1.0,6303.0,172.0,-191.0,3.774,0.293,-0.098,2.553,0.481,-0.894,296.67538,41.164768,12.088,0
5888187,0,0,0,0,133.6348207,0.000931,-0.000931,236.35163,0.00519,-0.00519,0.438,0.535,-0.232,1.584,0.2,-0.2,421.0,49.0,-49.0,1.89,0.12,-0.19,317.0,2.38,0.48,-0.57,10.8,1.0,5202.0,83.0,-73.0,4.434,0.104,-0.048,0.918,0.058,-0.094,295.27301,41.168282,13.623,1
5881307,0,0,0,0,393.95608,0.0199,-0.0199,388.3294,0.0243,-0.0243,0.614,0.36,-0.391,13.89,1.1,-1.1,482.0,53.5,-53.5,2.27,0.69,-0.24,263.0,1.14,1.05,-0.37,10.3,1.0,6217.0,197.0,-241.0,4.472,0.062,-0.2,0.989,0.299,-0.107,293.38049,41.151901,15.622,0
5877292,0,0,0,0,11.720169300000002,0.000229,-0.000229,136.1871,0.0177,-0.0177,0.292,0.175,-0.292,2.399,0.307,-0.307,154.0,27.8,-27.8,1.34,0.46,-0.15,870.0,135.43,140.92,-45.89,7.5,1.0,6193.0,194.0,-259.0,4.434,0.056,-0.224,1.067,0.366,-0.122,292.13049,41.165749,15.171,0
5687986,0,0,0,0,382.30306,0.031,-0.031,356.7308,0.0324,-0.0324,0.597,0.0,-0.487,8.83,5.5,-5.5,226.0,20.9,-20.9,4.05,0.69,-1.49,400.0,6.04,3.25,-3.9,9.6,1.0,5993.0,178.0,-178.0,3.733,0.32299999999999995,-0.108,2.59,0.439,-0.951,285.3699299999999,40.907429,13.104,0
5460434,0,0,0,0,50.563697,0.00107,-0.00107,145.8658,0.0168,-0.0168,0.779,0.206,-0.574,5.381,0.83,-0.83,50.5,15.0,-15.0,1.57,0.32,-0.29,761.0,79.36,41.15,-29.12,6.8,5.0,6759.0,81.0,-81.0,4.018,0.14800000000000002,-0.121,2.022,0.411,-0.374,295.19501,40.670841,10.948,1
5097856,0,0,0,0,483.36405,0.0498,-0.0498,483.0784,0.0593,-0.0593,0.614,0.049,-0.468,15.61,2.0,-2.0,285.0,40.9,-40.9,1.27,0.25,-0.1,202.0,0.39,0.24,-0.09,8.3,1.0,5700.0,171.0,-153.0,4.626,0.032,-0.128,0.718,0.14300000000000002,-0.054000000000000006,291.37067,40.216061,14.861,0
5091479,0,0,0,0,25.861605800000003,0.000857,-0.000857,140.2048,0.0288,-0.0288,0.855,0.122,-0.606,7.78,1.0,-1.0,123.0,19.7,-19.7,1.12,0.32,-0.11,613.0,33.37,28.82,-9.66,8.5,1.0,6067.0,164.0,-201.0,4.524,0.052000000000000005,-0.208,0.884,0.26,-0.087,289.44324,40.253529,15.183,0
4996057,0,0,0,0,4.8302364,0.00013000000000000002,-0.00013000000000000002,134.9522,0.0163,-0.0163,0.316,0.129,-0.316,7.983,0.524,-0.524,22.5,2.3,-2.3,1.06,0.37,-0.13,1453.0,1052.42,1095.16,-300.98,11.6,2.0,5086.0,129.0,-103.0,3.678,0.128,-0.208,2.247,0.8059999999999999,-0.269,286.69318,40.170109,11.994000000000002,0
4940203,0,0,0,0,302.779824,0.00959,-0.00959,355.5989,0.0268,-0.0268,0.001,0.44,-0.001,16.847,0.721,-0.721,271.0,25.2,-25.2,1.31,0.34,-0.12,246.0,0.87,0.66,-0.22,12.3,1.0,5734.0,154.0,-154.0,4.572,0.042,-0.168,0.797,0.207,-0.069,295.98404,40.043621,14.16,0
4813793,0,0,0,0,6.70242786,4.34e-05,-4.34e-05,133.17733,0.00566,-0.00566,0.369,0.094,-0.368,1.221,0.228,-0.228,65.3,8.9,-8.9,1.82,0.58,-0.38,1367.0,827.56,780.25,-369.44,8.8,1.0,5466.0,163.0,-163.0,3.735,0.175,-0.175,2.224,0.6990000000000001,-0.466,283.69885,39.936642,12.954,1
4742452,0,0,0,0,5.4398033,0.000105,-0.000105,135.1594,0.0169,-0.0169,0.136,0.319,-0.136,3.256,0.371,-0.371,85.5,12.3,-12.3,1.0,0.32,-0.12,1112.0,361.47,354.86,-122.83,8.4,1.0,6108.0,190.0,-253.0,4.43,0.054000000000000006,-0.21600000000000005,1.08,0.35,-0.125,290.46088,39.837212,14.829,0
4742188,0,0,0,0,413.51856,0.019,-0.019,374.3587,0.0287,-0.0287,0.019,0.451,-0.019,10.395,1.0,-1.0,391.0,59.3,-59.3,1.96,0.61,-0.22,254.0,0.98,0.92,-0.3,7.9,1.0,6031.0,180.0,-198.0,4.45,0.07,-0.21,0.992,0.311,-0.111,290.38721,39.829941,15.106,0
4670361,0,0,0,0,631.56889,0.0133,-0.0133,145.0148,0.0165,-0.0165,0.636,9.192,-0.071,14.37,1.5,-1.5,789.0,56.8,-56.8,3.13,0.98,-0.33,237.0,0.75,0.69,-0.22,20.7,1.0,6382.0,170.0,-189.0,4.432,0.065,-0.208,1.0590000000000002,0.333,-0.111,295.7369700000001,39.74045200000001,14.0,0
4384909,0,0,0,0,6.41097179,8.070000000000001e-05,-8.070000000000001e-05,132.9844,0.0103,-0.0103,0.261,0.193,-0.261,2.582,0.254,-0.254,234.0,32.5,-32.5,1.4,0.32,-0.13,886.0,146.16,105.35,-42.26,8.5,1.0,5383.0,180.0,-180.0,4.4860000000000015,0.055,-0.165,0.933,0.213,-0.091,296.22168,39.405762,15.630999999999998,1
4252671,0,0,0,0,23.266633,0.000422,-0.000422,132.4386,0.016,-0.016,0.092,0.35700000000000004,-0.092,8.315,0.391,-0.391,49.9,4.9,-4.9,2.66,0.47,-0.86,1156.0,422.77,188.54,-242.01,11.4,1.0,5758.0,68.0,-94.0,3.4560000000000004,0.224,-0.096,3.775,0.659,-1.224,288.86908,39.30986,13.047,1
4141593,0,0,0,0,33.502923,0.00104,-0.00104,158.6469,0.0282,-0.0282,0.7559999999999999,0.2,-0.516,11.947,0.7090000000000001,-0.7090000000000001,70.9,6.2,-6.2,1.08,0.3,-0.25,645.0,40.79,34.15,-19.55,12.5,2.0,5999.0,163.0,-181.0,4.263,0.22,-0.18,1.177,0.335,-0.274,286.77313,39.277531,13.219,1
